,Type,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species ,Proper_date,Full Location,latitude,longitude,avg_temp,precipitation,wind_speed,sea_level_pressure
2445,Unprovoked,surfing,M,28,Laceration to right arm,N,9999,Bull shark,19875253,"USA Florida Floridana Beach, Brevard County",27.9456312,-80.497996,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2446,Unprovoked,surfing,Not Determined,27,Survived,N,9999,Not Determined,19875253,"USA Florida Ormond Beach / Daytona Beach, Volusia County",29.2858129,-81.0558894,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2447,Unprovoked,surfing,Not Determined,18,Hand bitten,N,9999,Not Determined,19875253,"USA Florida Ponce Inlet, New Smyrna Beach, Volusia County",29.0963729,-80.9369983,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2448,Unprovoked,surfing,Not Determined,16,Hand bitten,N,9999,Not Determined,19860819,"USA North Carolina Masonboro Inlet, New Hanover County",34.1825403,-77.7995573,24.041155660377356,109.7,12.6,1016.2291060291059
2449,Unprovoked,diving,F,27,Survived,N,9999,Wobbegong shark,19860803,"AUSTRALIA New South Wales North Head, Sydney Harbour",-33.8332187,151.2804258,13.9,9.165705614567528,12.665633608815426,1016.2291060291059
2450,Unprovoked,no activity,Not Determined,27,Survived,N,9999,Not Determined,19875253,FRANCE Gulf of Lyons Gruissan,43.107052,3.086181,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2451,Unprovoked,no activity,M,8,Back of left thigh bitten,N,9999,1.5 m [5'] shark,19860709,"USA South Carolina Myrtle Beach, Horry County",33.6890603,-78.8866943,31.6,9.165705614567528,9.4,1015.3
2452,Unprovoked,spearfishing,M,26,Minor lacerations on left hand,N,1715,1.2 m [4'] dusky shark,19875253,SOUTH AFRICA KwaZulu-Natal LaMercy,-29.6374302,31.132586,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2453,Unprovoked,diving,M,27,Survived,N,9999,Wobbegong shark,19860518,"AUSTRALIA New South Wales North Head, Sydney Harbour",-33.8332187,151.2804258,17.2,4.0,12.665633608815426,1016.2291060291059
2454,Unprovoked,fell,M,27,Pieces of clothing & human flesh recovered by Fire Department divers who encountered a large shark,Y,9999,Not Determined,19860420,"USA Hawaii Kaliiwi, Kauai",21.305679,-157.6554703,24.8,0.8,14.0,1017.9
2455,Unprovoked,diving,M,27,Abrasions,N,9999,2 m shark,19875253,SPAIN Catalonia Lloret-de-Mar,41.7005989,2.8398194,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2456,Unprovoked,windsurfing,M,27,Foot severed,N,1055,3.5 m white shark,19860318,SPAIN CÃ¡diz Tarifa ,36.0143209,-5.6044497,14.9,9.165705614567528,12.665633608815426,1016.2291060291059
2457,Unprovoked,treading,M,26,Foot bitten,N,1615,>1 m shark,19860315,"SOUTH AFRICA KwaZulu-Natal North Beach, Durban",-29.8475749,31.0349434,26.8,6.4,12.665633608815426,1016.2291060291059
2458,Unprovoked,surfing,M,23,"No injury, board struck by shark",N,9999,2 m [6.75'] shark,19860305,"SOUTH AFRICA Eastern Cape Province The Fence, King's Beach, Port Elizabeth",-33.95998,25.59841,22.7,0.3,12.665633608815426,1016.2291060291059
2459,Unprovoked,surfing,M,21,"No injury, board bitten",N,1200,>2.4 m [8'] white shark,19860218,SOUTH AFRICA Eastern Cape Province East London,-33.0291582,27.8545867,11.7,9.165705614567528,12.665633608815426,1016.2291060291059
2460,Unprovoked,surfing,M,27,"No injury, knocked off board",N,1800,Not Determined,19860217,SOUTH AFRICA Eastern Cape Province Cape Recife,-34.02088579999999,25.6944421,22.2,9.165705614567528,12.665633608815426,1016.2291060291059
2461,Unprovoked,swimming,M,46,Lower leg lacerated,N,1500,Raggedtooth shark,19860207,"SOUTH AFRICA Eastern Cape Province King's Beach, Port Elizabeth",-33.9824504,25.6651422,20.9,9.165705614567528,12.665633608815426,1016.2291060291059
2462,Unprovoked,spearfishing,M,29,2 punctures in upper arm,N,1330,"Raggedtooth shark, 2 m [6.75'] ",19860206,SOUTH AFRICA Western Cape Province Arniston,-34.6819538,20.2266293,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2463,Unprovoked,surfing,M,29,"No injury, knocked into water & board bitten",N,0600,"Bronze whaler shark, 3.5 m ",19860201,AUSTRALIA Victoria Jan Juc Beach,-38.3460923,144.3099291,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2464,Unprovoked,surfing,M,22,Puncture wounds to both feet,N,0835,Blacktip shark,19860112,"USA Florida Singer Island, Riviera Beach, Palm Beach County",26.767379,-80.0699693,17.0,8.6,12.6,1018.6
2465,Unprovoked,surfing,M,16,"No injury, foot bumped",N,1300,1.5 m [5'] shark,19875253,"USA California Linda Mar Beach, Pedro Point, San Mateo County",37.5988889,-122.5019444,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2466,Unprovoked,surfing,M,27,"Both surfers boards were bumped by sharks, Moolman sustained abrasions on his arm and leg",N,9999,Not Determined,19851222,SOUTH AFRICA KwaZulu-Natal Garvies Beach,-29.9125835,31.0313475,20.3,7.9,12.665633608815426,1016.2291060291059
2467,Unprovoked,no activity,M,27,Survived,N,9999,Sandtiger shark,19851210,USA North Carolina New Hanover County,34.2154913,-77.88245959999999,24.041155660377356,9.165705614567528,2.9,1016.2291060291059
2468,Provoked,fishing,M,27,Laceration to lower left leg by hooked shark PROVOKED INCIDENT,N,1800,1m shark,19851111,AUSTRALIA Queensland Gladstone,-23.8415948,151.2497708,25.6,9.165705614567528,12.665633608815426,1016.2291060291059
2469,Provoked,fishing,M,24,Forearm bitten by hooked shark PROVOKED INCIDENT,N,9999,Not Determined,19851103,USA California 5 miles south of Redondo Beach,33.8491816,-118.3884078,18.8,9.165705614567528,9.4,1015.0
2470,Unprovoked,boarding,M,22,"Left leg severely lacerated, superficial lacerations of right leg,  board damaged",N,0800,2.5 m [8.25'] white shark,19851024,SOUTH AFRICA Eastern Cape Province East London,-33.0291582,27.8545867,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2471,Unprovoked,diving,M,46,Minor injury to foot & ankle,N,1600,2 m to 2.5 m [6.75'  to 8.25'] sixgill or sevengill shark,19851022,"USA California Point Conception, Santa Barbara County",34.44859770000001,-120.4715514,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2472,Unprovoked,boarding,M,33,"Right hand and part of forearm severed , left hand lacerated, right anterior side of board removed by shark",N,9999,"Thought to involve a Tiger shark,  3.7 m [12'] ",19851018,"USA Hawaii Little Glass Shacks, Princeville, Kaua'i",22.2233193,-159.4955824,23.6,9.165705614567528,14.8,1010.3
2473,Unprovoked,floating,M,24,Left arm lacerated,N,9999,1.8 m to 2.4 m [6' to 8'] shark,19851012,"USA Hawaii Barbers Point, O'ahu",21.3209005,-158.0812864,25.9,9.165705614567528,15.8,1014.5
2474,Provoked,fishing,M,27,Laceration to leg by hooked shark  PROVOKED INCIDENT,N,9999,"6', 100-lb shark",19875253,"USA Alabama Gulf Shores, Baldwin County",30.2460361,-87.70081929999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2475,Unprovoked,diving,M,27,"Hip bumped by shark, no Injury",N,9999,4 m to 5 m [13' to 16.5'] white shark,19850928,"USA California Elephant Rock near Tomales Point, Marin County",38.1801988,-122.9658317,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2476,Unprovoked,diving,M,27,Laceration and 4 puncture wounds to left hand,N,1500,1.8 m silky shark,19850908,"USA Florida Palm Beach, Palm Beach County",26.6514503,-80.2767327,28.3,1.0,15.5,1018.1
2477,Unprovoked,wading,M,87,Right calf bitten & less serious injury to left foot,N,9999,Not Determined,19850822,"USA South Carolina Palmetto Dunes, Hilton Head, Beaufort County",32.1788174,-80.7151082,27.0,9.165705614567528,9.0,1016.3
2478,Unprovoked,wading,F,13,Right calf bitten,N,1700,Possibly a small hammerhead shark,19850725,"USA Florida Daytona Beach, Volusia County",29.2108147,-81.0228331,24.041155660377356,10.4,8.6,1016.2291060291059
2479,Unprovoked,surfing,M,15,Hand bitten,N,1022,Not Determined,19850725,"USA Florida New Smyrna Beach, Volusia County",29.0258191,-80.9269984,24.041155660377356,10.4,8.6,1016.2291060291059
2480,Unprovoked,playing,F,10,2/3rd of left calf removed,N,9999,"Tiger shark, 2.4 m to 2.7 m [8' to 9'] ",19850719,"USA South Carolina Folly Beach, Charleston County",32.6551798,-79.94036729999999,26.5,9.165705614567528,11.9,1020.5
2481,Unprovoked,snorkeling,M,13,Contusion of left foot,N,1600,"3 m to 3.6 m  [10' to 11'9""] white shark",19875253,ITALY Sicily Punta Secca,36.7900184,14.4933131,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2482,Unprovoked,lying,M,27,Leg injured,N,9999,Shark involvement not confirmed,19850526,"USA California Long Beach, Los Angeles County",33.7700504,-118.1937395,17.6,9.165705614567528,11.2,1013.4
2483,Provoked,spearfishing,M,39,"After diver shot shark attempting to take his catch, shark bit right arm & tore wetsuit  PROVOKED INCIDENT",N,9999,30-kg [66-lb] shark,19850508,SOUTH AFRICA KwaZulu-Natal Umdhloti,-29.666927,31.1180517,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2484,Unprovoked,surfing,M,25,Hand bitten,N,9999,Not Determined,19850316,"USA Florida Palm Beach, Palm Beach County",26.6514503,-80.2767327,23.5,9.165705614567528,10.4,1016.6
2485,Unprovoked,diving,M,29,Bruised,N,1245,6 m [20'] white shark,19850218,"USA California San Miguel Island, Santa Barbara County",34.037616,-120.3723741,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2486,Unprovoked,surfing,M,16,Right foot bitten,N,1800,Not Determined,19850203,"USA Florida 15 miles north of Sebastian Inlet, Brevard County",27.860302,-80.4472737,24.041155660377356,9.165705614567528,12.6,1016.2291060291059
2487,Unprovoked,swimming,M,15,"Right knee, calf and ankle lacerated",N,1500,Raggedtooth shark,19850127,SOUTH AFRICA Western Cape Province Struisbaai,-34.80678200000001,20.0469,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2488,Unprovoked,surfing,M,18,Thigh & calf bitten,N,1500,"3.5 m white shark, tooth fragments recovered",19850117,SOUTH AFRICA KwaZulu-Natal Umbogintwini,-30.01706879999999,30.9035027,23.7,10.4,12.665633608815426,1016.2291060291059
2489,Unprovoked,spearfishing,M,34,Minor injury to torso,N,1130,3.5 m [11.5'] white shark,19850104,"SOUTH AFRICA Western Cape Province Buffels Bay, False Bay",-34.0863465,22.9741177,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2490,Unprovoked,spearfishing,Not Determined,27,Legs bitten ,N,9999,Tiger shark,19875253,NEW CALEDONIA South Province Amedee Island,-21.7482006,166.1783739,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2491,Provoked,spearfishing,M,20,Upper right arm bitten after he shot the shark PROVOKED INCIDENT,N,1100,1.5 m [5'] dusky shark,19875253,SOUTH AFRICA KwaZulu-Natal Salt Rock,-29.4940719,31.2411748,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2492,Unprovoked,no activity,M,27,FATAL,Y,9999,Not Determined,19875253,"VANUATU Malampa Province Port Sandwich Bay, Lamap, Malakula",-16.4222471,167.8059916,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2493,Unprovoked,surfing,M,13,Left foot bitten,N,9999,1.2 m [4'] shark,19841111,"USA Florida Jupiter Island Beach, Martin County",27.0188909,-80.0950307,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2494,Provoked,spearfishing,M,29,"Speared shark bit diver's right knee, and lacerated right thigh & buttocks PROVOKED INCIDENT",N,9999,"""a small shark""",19841104,"USA Florida Fowey Rock, Key Biscayne",25.5905853,-80.0965981,24.9,9.165705614567528,8.6,1010.9
2495,Unprovoked,surfing,F,23,"9"" laceration to right forearm ",N,1330,1.5 m [5'] shark,19841021,"USA Florida 3 miles south of Sebastian Inlet State Park, Indian River County",27.85221,-80.44794999999999,25.8,15.7,14.0,1016.2291060291059
2496,Unprovoked,surfing,M,15,Left calf bitten,N,1500,1.2 m [4'] blacktip shark,19841014,"USA Florida Bob Graham Beach, Martin County",27.2439478,-80.1913455,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2497,Unprovoked,surfing,M,25,"Abrasion on right foot, board bitten",N,1530,3 m to 5 m [10' to 16.5'] white shark,19840930,"USA Oregon ""Turnaround"", Cape Kiwanda, Tillamook County",45.572214,-123.95161,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2498,Unprovoked,surfacing,M,27,Legs & buttocks bitten,N,1000,3 m to 4 m [10' to 13']  white shark,19840930,"USA California Tomales Point, Marin County",38.2143777,-122.974766,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2499,Unprovoked,surfing,M,17,Right foot bitten,N,1400,Not Determined,19840923,USA Florida Volusia County,29.0279842,-81.0754657,24.041155660377356,0.8,19.8,1016.2291060291059
2500,Unprovoked,surfing,M,16,Foot bitten,N,0800,Hammerhead shark?+O2356,19840922,"USA Florida Indiatlantic, Brevard County",28.0894599,-80.5656079,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2501,Unprovoked,wading,M,27,Arm bitten,N,1530,small blue shark,19840917,"USA California Mission Beach, San Diego County",32.7706526,-117.2514447,28.1,9.165705614567528,13.3,1011.6
2502,Unprovoked,skindiving,M,28,FATAL,Y,0830,4.5 m to 5 m white shark,19840915,"USA California Pigeon Point, San Mateo County",37.1864492,-122.3832545,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2503,Provoked,spearfishing,M,27,"No Injury, PROVOKED INCIDENT",N,1750,4.5 m to 5.5m white shark,19840911,MEXICO Baja California Guadalupe Island,29.05252029999999,-118.2760503,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2504,Unprovoked,swimming,F,13,Lacerations on right foot,N,1430,Not Determined,19840724,USA Texas South Padre Island,26.1118401,-97.1681257,28.3,9.165705614567528,15.1,1014.8
2505,Unprovoked,swimming,F,18,Legs severely lacerated,N,1200,1.2 m [4'] shark,19840724,USA Texas South Padre Island,26.1118401,-97.1681257,28.3,9.165705614567528,15.1,1014.8
2506,Unprovoked,spearfishing,M,27,"No injury, shark hit swim fin",N,9999,Raggedtooth shark ,19875253,SOUTH AFRICA KwaZulu-Natal Sodwana,-27.5564587,32.6673018,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2507,Unprovoked,surfing,M,27,"No injury, board bitten",N,1730,2.4 m [8'] white shark,19840615,"SOUTH AFRICA Western Cape Province Muizenberg, False Bay",-34.0898847,18.495859,10.9,9.165705614567528,12.665633608815426,1016.2291060291059
2508,Unprovoked,towing,F,13,Foot bitten,N,1700,1.2 m to 1.5 m [4' to 5'] hammerhead shark,19840603,"USA Hawaii Kane'ohe Bay, O'ahu",21.4627778,-157.8102778,25.5,9.165705614567528,23.7,1019.7
2509,Unprovoked,swimming,M,20,FATAL,Y,9999,Not Determined,19840603,"VANUATU Malampa Province Atchin Island, off Malakula",-15.9422227,167.3424926,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2510,Unprovoked,spearfishing,M,28,Swim fin bitten,N,1330,Not Determined,19840531,SOUTH AFRICA Western Cape Province Arniston,-34.6819538,20.2266293,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2511,Unprovoked,surfing,M,27,"No injury, 8 pressure dings in surboard",N,1730,Not Determined,19840314,SOUTH AFRICA KwaZulu-Natal Amanzimtoti,-30.0350427,30.8900839,24.7,0.3,12.665633608815426,1016.2291060291059
2512,Provoked,diving,M,33,Punctures in wetsuit & left arm bruised by captive shark PROVOKED INCIDENT,N,0900, 1.5 m [5'] dusky shark,19840217,"SOUTH AFRICA KwaZulu-Natal Shark tank at Oceanographic Research Insitute, Durban",-29.869576,31.043472,25.7,1.8,12.665633608815426,1016.2291060291059
2513,Unprovoked,spearfishing,M,27,Hand bitten,N,9999,1.5 m white-tipped reef shark,19840211,AUSTRALIA Queensland Derwent Island,-20.9866702,149.7855122,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2514,Unprovoked,swimming,M,14,Foot bitten,N,0930,"Raggedtooth shark, 1 m ",19840105,SOUTH AFRICA Eastern Cape Province Port Alfred,-33.5864065,26.8851448,24.041155660377356,1.0,12.665633608815426,1016.2291060291059
2515,Unprovoked,no activity,F,14,Remains recovered 1-4-1984 showed evidence of defense wounds,Y,9999,Not Determined,19840104,SOUTH AFRICA KwaZulu-Natal Umlaas Canal,-29.8291667,30.5288889,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2516,Provoked,0,M,27,Head mouthed by captive shark PROVOKED INCIDENT,N,9999,Sevengill shark,19875253,USA California San Francisco,37.7749295,-122.4194155,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2517,Unprovoked,surfing,M,27,Right foot bitten,N,9999,Not Determined,19875253,"USA Florida Indiatlantic, Brevard County",28.0894599,-80.5656079,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2518,Unprovoked,surfing,M,17,Left foot & thigh bitten,N,1530,Not Determined,19831225,"USA Florida Riviera Beach, Palm Beach County",26.767379,-80.0699693,4.7,9.165705614567528,24.5,1024.0
2519,Unprovoked,diving,M,48,Fingers bitten,N,9999,12' white shark,19831224,"AUSTRALIA South Australia Dangerous Reef, South Neptune Island",-34.8166667,136.2291667,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2520,Unprovoked,swimming,M,16,"Left calf, ankle & foot lacerated",N,1230,Not Determined,19831222,SOUTH AFRICA Eastern Cape Province Great Fish River,-33.4026025,27.0357864,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2521,Unprovoked,swimming,M,47,Shin lacerated,N,0815,"Raggedtooth shark, >1 m ",19831221,SOUTH AFRICA Eastern Cape Province Nahoon,-32.9869161,27.9380809,14.2,1.0,12.665633608815426,1016.2291060291059
2522,Unprovoked,surfing,M,16,Puncture marks in leg & surfboard dinged,N,9999,1.5 m [5'] shark,19831017,"USA Florida Stuart Beach, Martin County",27.2143933,-80.17502139999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2523,Unprovoked,wading,M,20,Lacerations to left ankle,N,9999,4.5' shark,19831013,"USA Florida Daytona Beach, Volusia County",29.2108147,-81.0228331,24.041155660377356,1.3,12.665633608815426,1016.2291060291059
2524,Unprovoked,standing,M,15,Abrasions to leg,N,9999,Not Determined,19830904,"USA Florida Off Lake Worth, Palm Beach County",26.6167555,-80.0684479,30.2,9.165705614567528,15.6,1018.2
2525,Unprovoked,surfing,M,27,"No injury, board bitten",N,1000,White shark,19830820,"USA Oregon Cape Kiwanda,Tillamook County",45.21528139999999,-123.9695844,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
2526,Unprovoked,spearfishing,M,29,Inner thighs lacerated,N,1000,5 m [16.5'] white shark,19830820,"SOUTH AFRICA Western Cape Province Seal Island, False Bay",-34.1373395,18.5824944,12.7,9.165705614567528,12.665633608815426,1016.2291060291059
